#lat_deg,#lon_deg,#clean_adm2,#water_source_category,#water_tech_category,#install_year,#management_clean,#subjective_quality,water_point_population,local_population_1km,crucialness_score
8.69399,11.259347,Ardo-Kola,Well,Mechanized Pump,2010,Community Management,Acceptable quality,25,101,0.247524752475248
8.4908933,4.4176177,Asa,Well,Hand Pump,2010,NA,No because of Colour,45,45,1
9.2735583,7.368345,Bwari,Well,Mechanized Pump,NA,Community Management,Acceptable quality,1617,8836,0.183001358080579
8.38076,7.3001167,Toto,Well,Mechanized Pump,NA,NA,Acceptable quality,995,3942,0.252409944190766
8.0840511,4.6055386,Oyun,Well,Hand Pump,2002,Community Management,Acceptable quality,138,1426,0.096774193548387
9.0203167,7.0002783,Gwagwalada,Well,Hand Pump,2010,Other,Acceptable quality,79,150,0.526666666666667
9.2958083,7.35537,Bwari,Well,Mechanized Pump,2011,Direct Government Operation,No because of Taste,4704,17519,0.268508476511216
8.5647594,12.002133,Ganye,Well,Hand Pump,2007,NA,Acceptable quality,140,261,0.53639846743295
8.6341375,9.5229782,Shendam,Well,Hand Pump,2012,NA,Acceptable quality,670,2212,0.302893309222423
8.7902698,9.2984146,Qua'an Pan,Well,Hand Pump,2010,NA,Acceptable quality,2670,3177,0.840415486307838
8.3735974,8.5339519,Obi,Well,Mechanized Pump,NA,NA,Acceptable quality,1737,4326,0.401525658807212
8.9888282,5.6271424,Edati,Well,Hand Pump,NA,Direct Government Operation,Acceptable quality,61,846,0.07210401891253
8.9835379,5.6265646,Edati,Well,Mechanized Pump,NA,Direct Government Operation,Acceptable quality,204,1762,0.11577752553916
8.439325,8.2209633,Doma,Well,Hand Pump,NA,NA,Acceptable quality,455,455,1
9.64661,8.3729717,Kaura,Well,Hand Pump,NA,Community Management,Acceptable quality,1603,1621,0.988895743368291
8.4814385,9.8177442,Langtang South,Well,Mechanized Pump,NA,NA,Acceptable quality,3634,3634,1
8.8137083,7.0219,Kwali,Well,Mechanized Pump,2007,Direct Government Operation,Acceptable quality,1575,4805,0.327783558792924
8.1206395,8.5412039,Guma,Well,Mechanized Pump,NA,NA,Acceptable quality,699,1362,0.513215859030837
8.102615,10.066893,Wukari,Well,Mechanized Pump,NA,Community Management,Acceptable quality,8513,8513,1
8.6389117,10.76689,Gassol,Well,Mechanized Pump,NA,NA,Acceptable quality,502,6624,0.075785024154589
8.1611783,7.5160583,Nasarawa,Well,Hand Pump,NA,NA,No because of Colour,1466,2987,0.49079343823234
8.9124333,7.37484,Abuja,Well,Mechanized Pump,2007,Direct Government Operation,Acceptable quality,1616,1616,1
9.1815325,5.8772721,Gbako,Well,Hand Pump,NA,NA,Acceptable quality,260,1353,0.192165558019217
9.4227069,8.1855542,Jema'a,Well,Hand Pump,NA,NA,No because of Taste,3786,3786,1
8.8403833,11.418837,Ardo-Kola,Well,Mechanized Pump,2011,Community Management,Acceptable quality,343,343,1
9.6874898,8.756783,Jos South,Well,Hand Pump,1991,NA,Acceptable quality,3978,3978,1
8.7932199,11.642751,Yorro,Well,Hand Pump,2013,NA,Acceptable quality,677,677,1
8.7820322,9.3147453,Qua'an Pan,Well,Hand Pump,2013,NA,Acceptable quality,120,141,0.851063829787234
9.2114607,3.8648219,Kaiama,Well,Hand Pump,2010,Community Management,Acceptable quality,1508,4471,0.337284723775442
8.7515383,4.13428,Olorunsogo,Well,Hand Pump,NA,NA,No because of Colour,70,1301,0.05380476556495
8.93246,11.502612,Yorro,Well,Mechanized Pump,2012,Community Management,Acceptable quality,609,828,0.735507246376812
9.3750633,6.0254736,Gbako,Well,Hand Pump,NA,Community Management,Acceptable quality,401,838,0.478520286396181
8.3470014,6.8862407,Kogi,Well,Mechanized Pump,2014,Community Management,No because of Odour,624,1295,0.481853281853282
8.5253626,8.6543558,Lafia,Well,Mechanized Pump,NA,Other,No because of Colour,676,2040,0.331372549019608
8.915245,5.475835,Edu,Well,Hand Pump,NA,Other,Acceptable quality,2853,5437,0.524737906933971
9.6253658,6.5468949,Chanchaga,Well,Hand Pump,2009,NA,No because of Odour,152,949,0.160168598524763
8.7012607,4.7029508,Moro,Well,Mechanized Pump,2003,NA,Acceptable quality,341,1170,0.291452991452992
8.7372917,5.4643317,Edu,Well,Hand Pump,2001,Community Management,Acceptable quality,381,707,0.538896746817539
8.3375117,5.23342,Ifelodun,Well,Hand Pump,2008,Direct Government Operation,Acceptable quality,771,7907,0.097508536739598
9.565249,3.9640819,Kaiama,Well,Mechanized Pump,2007,Community Management,Acceptable quality,74,299,0.247491638795987
9.7311981,8.8421302,Jos South,Well,Hand Pump,NA,NA,Acceptable quality,1265,3300,0.383333333333333
8.0113715,8.1165162,Doma,Well,Hand Pump,NA,NA,No because of Taste,6804,13910,0.489144500359454
9.5437517,7.7048267,Kagarko,Well,Hand Pump,NA,Community Management,Acceptable quality,720,720,1
9.5980621,3.9318349,Kaiama,Well,Hand Pump,NA,Community Management,Acceptable quality,0,15,NA
8.0282228,5.0994566,Oke-Ero,Well,Hand Pump,NA,NA,Acceptable quality,44,385,0.114285714285714
8.1676827,6.021798,Mopa-Muro,Well,Hand Pump,NA,NA,No because of Taste,1127,4051,0.278202912861022
9.2766431,5.8880276,Gbako,Well,Mechanized Pump,NA,NA,Acceptable quality,735,735,1
8.1044633,5.2357028,Ekiti,Well,Hand Pump,NA,NA,No because of Odour,145,594,0.244107744107744
9.6125883,8.0170317,Kachia,Well,Hand Pump,NA,Community Management,Acceptable quality,535,1599,0.33458411507192
8.81552,5.6019833,Pategi,Well,Hand Pump,2001,Community Management,Acceptable quality,406,2201,0.184461608359836
9.6083213,3.9459486,Kaiama,Well,Hand Pump,NA,NA,Acceptable quality,0,0,NA
8.3458221,8.496492,Obi,Well,Hand Pump,NA,Other,Acceptable quality,634,634,1
8.539629,10.446862,Gassol,Well,Mechanized Pump,2014,NA,Acceptable quality,1084,6088,0.178055190538765
9.4223831,6.1168727,Gbako,Well,Hand Pump,NA,NA,Acceptable quality,346,706,0.490084985835694
8.9222033,7.22184,Abuja,Well,Hand Pump,NA,Community Management,Acceptable quality,788,3672,0.214596949891068
9.6939425,3.8981884,Kaiama,Well,Hand Pump,2011,Community Management,Acceptable quality,7319,7557,0.968506020907768
8.2291417,5.0788717,Isin,Well,Hand Pump,2003,Community Management,No because of Colour,40,876,0.045662100456621
8.232746,8.873265,Keana,Well,Hand Pump,NA,NA,Acceptable quality,1328,1328,1
9.3263223,5.8128991,Lavun,Well,Hand Pump,2008,Community Management,No because of Odour,215,439,0.489749430523918
8.0018517,8.6355467,Guma,Well,Hand Pump,NA,Community Management,Acceptable quality,118,181,0.651933701657459
8.133888,4.2451437,Ogbomosho North,Well,Mechanized Pump,2012,Community Management,Acceptable quality,0,0,NA
8.9313,7.2566317,Abuja,Well,Hand Pump,NA,Community Management,Acceptable quality,3537,6611,0.53501739525034
8.3374336,10.441309,Gassol,Well,Hand Pump,2012,Community Management,Acceptable quality,28,259,0.108108108108108
9.1669452,4.8260279,Mokwa,Well,Hand Pump,NA,Direct Government Operation,Acceptable quality,5787,5787,1
9.6323117,9.7207771,Bogoro,Well,Hand Pump,2011,Community Management,Acceptable quality,392,439,0.892938496583144
8.7905032,9.6668217,Shendam,Well,Hand Pump,2003,NA,Acceptable quality,120,303,0.396039603960396
8.1290775,4.7965583,Irepodun,Well,Hand Pump,2013,Community Management,Acceptable quality,121,238,0.508403361344538
8.8273211,11.099361,Ardo-Kola,Well,Hand Pump,NA,Direct Government Operation,Acceptable quality,208,1145,0.181659388646288
8.1268532,4.2403713,Ogbomosho North,Well,Mechanized Pump,NA,NA,Acceptable quality,0,0,NA
9.5993107,6.0544532,Wushishi,Well,Hand Pump,2008,Community Management,Acceptable quality,78,217,0.359447004608295
8.7883428,9.288502,Qua'an Pan,Well,Mechanized Pump,2010,NA,Acceptable quality,1367,2431,0.562320032908268
8.8984233,8.4956733,Akwanga,Well,Mechanized Pump,NA,NA,Acceptable quality,36,118,0.305084745762712
9.9211691,6.8069254,Shiroro,Well,Hand Pump,1991,NA,Acceptable quality,2284,4415,0.517327293318233
9.0701376,5.629779,Edati,Well,Hand Pump,NA,NA,Acceptable quality,305,3066,0.099478147423353
9.0295517,8.3560267,Akwanga,Well,Hand Pump,NA,NA,Acceptable quality,198,564,0.351063829787234
8.7099733,7.9342333,Kokona,Well,Mechanized Pump,NA,NA,Acceptable quality,405,405,1
8.8152083,4.9645883,Ifelodun,Well,Mechanized Pump,2007,NA,Acceptable quality,182,1078,0.168831168831169
9.664685,8.0508233,Kachia,Well,Hand Pump,NA,Community Management,No because of Odour,1041,1041,1
9.0291293,5.5304872,Edati,Well,Hand Pump,2006,Community Management,Acceptable quality,1833,1833,1
9.86962,7.9522583,Kachia,Well,Hand Pump,NA,Community Management,Acceptable quality,609,4058,0.150073928043371
8.0785808,5.3231012,Ekiti,Well,Mechanized Pump,NA,Community Management,No because of Taste,298,5212,0.057175748273216
8.8790067,8.538515,Wamba,Well,Mechanized Pump,NA,NA,Acceptable quality,200,200,1
9.6835095,8.7385962,Jos South,Well,Hand Pump,2008,NA,Acceptable quality,3101,7624,0.406741867785939
8.8353533,7.87869,Keffi,Well,Hand Pump,NA,NA,No because of Colour,59,367,0.160762942779292
9.6150317,7.9017,Kachia,Well,Hand Pump,NA,Community Management,Acceptable quality,536,1066,0.50281425891182
9.443444,6.6361945,Paikoro,Spring,Hand Pump,NA,NA,Acceptable quality,47,279,0.168458781362007
8.8397133,7.0527283,Kwali,Well,Hand Pump,2007,Direct Government Operation,Acceptable quality,4433,6182,0.717081850533808
8.6271117,7.0973,Kuje,Well,Mechanized Pump,2007,Direct Government Operation,Acceptable quality,1481,6098,0.24286651361102
9.7158551,6.0844997,Wushishi,Well,Hand Pump,2010,Community Management,Acceptable quality,884,1648,0.536407766990291
8.4765054,9.8181308,Langtang South,Well,Hand Pump,NA,NA,Acceptable quality,3634,3634,1
9.23527,7.7909817,Karu,Well,Hand Pump,NA,NA,No because of Colour,311,311,1
9.4608923,8.3876792,Jema'a,Well,Hand Pump,NA,NA,No because of Odour,3727,10528,0.354008358662614
8.2192327,5.5025262,Yagba West,Well,Hand Pump,2010,NA,Acceptable quality,175,1700,0.102941176470588
8.9601817,7.2286867,Abuja,Well,Mechanized Pump,2011,Community Management,Acceptable quality,4466,4466,1
8.9415583,8.6047633,Wamba,Well,Hand Pump,NA,Other,Acceptable quality,939,5746,0.163418029933867
8.3310733,5.246775,Ifelodun,Well,Hand Pump,2012,NA,No because of Colour,1041,2515,0.413916500994036
8.97577,5.72495,Edati,Well,Hand Pump,2003,Community Management,Acceptable quality,387,387,1
8.9508989,5.8028988,Edati,Well,Hand Pump,NA,NA,Acceptable quality,1005,2784,0.360991379310345
9.2477038,5.8799903,Gbako,Well,Hand Pump,2003,Community Management,Acceptable quality,533,765,0.696732026143791
9.6787554,5.3880072,Lavun,Well,Hand Pump,2007,NA,No because of Taste,5724,5724,1
9.1682862,4.8305309,Mokwa,Well,Mechanized Pump,2012,Community Management,Acceptable quality,5453,5453,1
8.1421223,5.330464,Ekiti,Well,Hand Pump,NA,NA,Acceptable quality,392,2623,0.14944719786504
8.665565,6.9637833,Kwali,Well,Hand Pump,2001,Community Management,Acceptable quality,566,2216,0.255415162454874
9.021815,4.966635,Edu,Well,Hand Pump,2001,NA,Acceptable quality,241,241,1
9.0100516,6.3184223,Agaie,Well,Hand Pump,2002,Community Management,Acceptable quality,172,4788,0.035923141186299
9.8768114,8.8847714,Jos North,Well,Hand Pump,2009,NA,Acceptable quality,1700,6698,0.253807106598985
8.7836749,9.1477034,Qua'an Pan,Well,Hand Pump,2009,Community Management,Acceptable quality,1852,1852,1
8.4912189,4.5677383,Ilorin West,Well,Hand Pump,NA,NA,No because of Odour,206,1785,0.115406162464986
8.3440124,5.7952036,Yagba East,Well,Hand Pump,NA,NA,Acceptable quality,1302,1309,0.994652406417112
9.5347917,8.2959435,Jema'a,Well,Mechanized Pump,NA,NA,No because of Taste,1362,5183,0.262782172486977
8.7848105,9.1476423,Qua'an Pan,Well,Hand Pump,2000,NA,No because of Colour,1839,1839,1
8.1404603,5.8959915,Mopa-Muro,Well,Hand Pump,NA,NA,Acceptable quality,386,1799,0.214563646470261
8.9424968,9.615453,Shendam,Well,Hand Pump,2007,NA,Acceptable quality,316,316,1
9.4414868,6.6336412,Paikoro,Well,Hand Pump,2008,NA,No because of Odour,40,259,0.154440154440154
8.84984,7.3045133,Abuja,Well,Hand Pump,2012,Community Management,Acceptable quality,2908,2908,1
10.802672,7.4749817,Igabi,Well,Hand Pump,NA,NA,No because of Taste,371,371,1
9.0772865,3.8555296,Irepo,Well,Hand Pump,2013,NA,Acceptable quality,7,180,0.038888888888889
8.7980667,7.0891617,Kwali,Well,Mechanized Pump,2013,NA,Acceptable quality,575,2986,0.192565304755526
8.3989165,8.5478646,Lafia,Well,Hand Pump,NA,NA,Acceptable quality,2680,10121,0.264795968777789
8.8952583,5.4486317,Edu,Well,Hand Pump,2010,NA,Acceptable quality,707,707,1
8.0582709,5.7540791,Mopa-Muro,Well,Hand Pump,NA,NA,Acceptable quality,498,1429,0.348495451364591
8.9485402,9.5358763,Shendam,Well,Hand Pump,2006,NA,Acceptable quality,505,505,1
9.2371142,9.8664674,Langtang North,Well,Hand Pump,2012,NA,Acceptable quality,48,250,0.192
8.8998417,8.4923133,Akwanga,Well,Hand Pump,NA,NA,No because of Taste,53,245,0.216326530612245
9.0071626,6.3231477,Agaie,Well,Hand Pump,2007,Community Management,Acceptable quality,129,5299,0.024344215889791
8.7796421,9.3029075,Qua'an Pan,Well,Hand Pump,NA,NA,Acceptable quality,388,1685,0.23026706231454
8.4731983,6.8520967,Abaji,Well,Mechanized Pump,2007,NA,Acceptable quality,2157,2157,1
8.7453145,4.7012731,Moro,Well,Hand Pump,2013,Community Management,Acceptable quality,204,404,0.504950495049505
9.0154517,8.2943617,Akwanga,Well,Mechanized Pump,NA,NA,Acceptable quality,495,3112,0.159061696658098
9.1173348,4.8250675,Mokwa,Well,Mechanized Pump,NA,NA,Acceptable quality,8229,14809,0.55567560267405
8.579605,5.1889,Ifelodun,Well,Mechanized Pump,2014,NA,Acceptable quality,264,2685,0.098324022346369
8.8920333,8.5082117,Wamba,Well,Hand Pump,NA,Private Operator/Delegated Management,No because of Taste,114,114,1
9.1263865,5.5454124,Edati,Well,Mechanized Pump,NA,Community Management,Acceptable quality,926,14700,0.062993197278912
8.91361,11.712295,Zing,Well,Hand Pump,2008,Community Management,Acceptable quality,215,1770,0.121468926553672
8.2643162,9.0220724,Awe,Well,Hand Pump,NA,Community Management,Acceptable quality,683,2326,0.293637145313844
8.214864,5.5096543,Yagba West,Well,Mechanized Pump,2015,NA,Acceptable quality,518,2735,0.189396709323583
9.2631788,9.7892512,Langtang North,Well,Mechanized Pump,1997,NA,Acceptable quality,110,550,0.2
9.4391133,7.8917717,Kagarko,Well,Hand Pump,NA,Community Management,Acceptable quality,2529,2529,1
8.8549067,11.402433,Ardo-Kola,Well,Hand Pump,1998,Community Management,Acceptable quality,274,1408,0.194602272727273
8.8915175,11.365009,Ardo-Kola,Well,Hand Pump,2010,Community Management,Acceptable quality,0,21,NA
8.8721833,7.2522283,Abuja,Well,Hand Pump,NA,NA,No because of Taste,12855,12855,1
8.5968157,8.3718462,Lafia,Well,Hand Pump,NA,NA,Acceptable quality,885,1394,0.634863701578192
8.6711798,9.8416435,Langtang South,Well,Hand Pump,NA,NA,Acceptable quality,2078,4443,0.467702003151024
8.8065331,9.6516982,Shendam,Well,Hand Pump,2010,NA,Acceptable quality,343,733,0.46793997271487
8.9818144,9.4966518,Mikang,Well,Hand Pump,NA,Other,Acceptable quality,1595,2899,0.550189720593308
9.0530387,5.5708806,Edati,Well,Hand Pump,2003,Community Management,Acceptable quality,1882,1974,0.95339412360689
8.4205134,8.5253652,Lafia,Well,Mechanized Pump,NA,NA,Acceptable quality,146,820,0.178048780487805
8.4174696,4.5881427,Ilorin West,Well,Mechanized Pump,2013,Community Management,Acceptable quality,3427,9680,0.354028925619835
9.0867828,6.0044015,Bida,Well,Mechanized Pump,NA,NA,Acceptable quality,0,0,NA
8.8438969,11.380574,Ardo-Kola,Well,Hand Pump,NA,NA,Acceptable quality,119,241,0.493775933609959
8.7102317,8.5253817,Nasarawa Eggon,Well,Hand Pump,NA,Community Management,Acceptable quality,442,2746,0.160961398397669
8.789044,11.271129,Ardo-Kola,Well,Hand Pump,2015,Community Management,Acceptable quality,3,16,0.1875
8.1666279,6.0211426,Mopa-Muro,Well,Hand Pump,NA,NA,No because of Taste,1067,4063,0.262613832143736
8.4686033,5.0876017,Ifelodun,Well,Hand Pump,NA,NA,Acceptable quality,549,549,1
9.7448242,8.8296232,Jos South,Well,Hand Pump,2012,NA,Acceptable quality,2268,5174,0.438345574023966
8.9106164,3.4260086,Baruten,Well,Mechanized Pump,NA,Community Management,Acceptable quality,6,126,0.047619047619048
9.5853955,8.930942,Barkin Ladi,Well,Hand Pump,2010,NA,Acceptable quality,1236,1236,1
8.215874,5.6341226,Yagba West,Well,Hand Pump,2010,NA,Acceptable quality,5118,9315,0.549436392914654
9.2082914,3.8648222,Kaiama,Well,Hand Pump,NA,Community Management,Acceptable quality,1259,4581,0.274830822964418
9.1399099,7.2316126,Bwari,Well,Hand Pump,2012,Community Management,Acceptable quality,3975,4727,0.840913898878781
8.9272867,7.3941517,Abuja,Well,Hand Pump,NA,School Management,Acceptable quality,1736,6361,0.27291306398365
9.436675,7.8129683,Kagarko,Well,Hand Pump,NA,Direct Government Operation,No because of Colour,707,4252,0.166274694261524
9.7292833,7.9970867,Zangon Kataf,Well,Hand Pump,NA,Community Management,No because of Odour,1203,1203,1
9.0937194,6.0183143,Bida,Well,Hand Pump,2008,Community Management,Acceptable quality,0,0,NA
8.2206805,5.2916382,Oke-Ero,Well,Hand Pump,NA,NA,Acceptable quality,49,261,0.187739463601533
7.9069319,10.65339,Bali,Well,Mechanized Pump,2013,NA,Acceptable quality,71,589,0.120543293718166
8.0433121,5.092614,Oke-Ero,Well,Hand Pump,NA,NA,No because of Colour,30,247,0.121457489878542
8.9606833,5.1380183,Edu,Well,Hand Pump,2002,NA,Acceptable quality,318,1641,0.193784277879342
9.627686,6.5702709,Bosso,Well,Mechanized Pump,2012,Community Management,Acceptable quality,892,5675,0.15718061674008801
9.4662791,8.3844068,Jema'a,Well,Hand Pump,NA,NA,No because of Odour,6790,11367,0.597343186416821
8.6324287,4.8152157,Ilorin East,Well,Hand Pump,2004,NA,Acceptable quality,103,103,1
9.1684598,5.9698223,Gbako,Well,Hand Pump,NA,Community Management,Acceptable quality,470,470,1
8.234745,5.0857483,Isin,Well,Hand Pump,NA,Direct Government Operation,No because of Colour,56,899,0.062291434927697
7.860543,10.29368,Donga,Well,Hand Pump,2007,Community Management,Acceptable quality,1162,2278,0.51009657594381
8.783415,5.2942917,Edu,Well,Mechanized Pump,2012,NA,Acceptable quality,3590,4778,0.751360401841775
8.9163567,11.333005,Ardo-Kola,Well,Hand Pump,2013,NA,Acceptable quality,410,1483,0.276466621712744
8.8205833,7.0376333,Kwali,Well,Mechanized Pump,2010,Direct Government Operation,Acceptable quality,716,6695,0.106945481702763
8.6580367,8.4068883,Nasarawa Eggon,Well,Hand Pump,NA,NA,Acceptable quality,871,1571,0.554423933800127
8.6279212,9.5293174,Shendam,Well,Hand Pump,NA,NA,Acceptable quality,2245,5158,0.435246219464909
9.4170967,7.960935,Jaba,Well,Hand Pump,NA,Other,No because of Odour,912,3762,0.242424242424242
9.1273522,5.547217,Edati,Well,Hand Pump,2003,Community Management,Acceptable quality,865,14700,0.058843537414966
8.9695331,5.6965112,Edati,Well,Mechanized Pump,2010,Community Management,Acceptable quality,3031,3031,1
9.49099,7.6975283,Kagarko,Well,Hand Pump,NA,Community Management,Acceptable quality,2927,7898,0.370600151937199
9.8887613,4.5106835,Borgu,Well,Hand Pump,2006,NA,No because of Taste,1618,6572,0.246195982958004
8.76035,8.640415,Nasarawa Eggon,Well,Hand Pump,NA,Community Management,Acceptable quality,646,2127,0.30371415138693
9.4664606,8.3843538,Jema'a,Well,Hand Pump,NA,NA,No because of Odour,6790,11367,0.597343186416821
8.6190717,5.10097,Ifelodun,Well,Mechanized Pump,NA,NA,Acceptable quality,293,1416,0.206920903954802
8.6679761,9.844969,Langtang South,Well,Hand Pump,2002,NA,No because of Odour,2480,5281,0.469608028782428
9.5658317,7.4329767,Kagarko,Well,Hand Pump,NA,Community Management,Acceptable quality,1026,6315,0.162470308788599
8.5154167,7.5713083,Nasarawa,Well,Mechanized Pump,NA,NA,Acceptable quality,82,137,0.598540145985402
9.288205,7.3901917,Bwari,Well,Mechanized Pump,2015,NA,Acceptable quality,320,4486,0.07133303611235
8.938679,9.8078297,Langtang North,Well,Hand Pump,2013,NA,No because of Taste,29,509,0.056974459724951
8.536811,9.6139454,Shendam,Well,Hand Pump,2011,NA,No because of Colour,1239,1239,1
